MES,ID_EMPRESA,ID_CONTA_CONTABIL,DRE_TECWAY
12/2024,999,3.2.01.02.000005,0.0
12/2024,999,3.2.01.02.000006,52.0
12/2024,999,3.2.01.03.000001,-0.0
12/2024,999,4.1.01.01.000001,-1561.21307
12/2024,999,4.1.01.01.000002,-3.2
12/2024,999,4.1.01.01.000003,-154.65531
12/2024,999,4.1.01.01.000004,0.0
12/2024,999,4.1.01.01.000006,0.0
12/2024,999,4.1.01.01.000007,0.0
12/2024,999,4.1.01.01.000009,-164.44303
12/2024,999,4.1.01.01.000010,-128.40536
12/2024,999,4.1.01.02.000001,-497.12695
12/2024,999,4.1.01.02.000002,-153.02149
12/2024,999,4.1.01.02.000003,-42.08271
12/2024,999,4.1.01.02.000004,0.0
12/2024,999,4.1.01.02.000005,0.0
12/2024,999,4.1.01.02.000007,-9.14008
12/2024,999,4.1.01.03.000001,-182.08954
12/2024,999,4.1.01.03.000003,0.0
12/2024,999,4.1.01.03.000004,-114.38252
12/2024,999,4.1.01.03.000005,-531.62524
12/2024,999,4.1.01.03.000006,-15.31749
12/2024,999,4.1.01.03.000008,-0.56848
12/2024,999,4.1.01.03.000009,-284.7162
12/2024,999,4.1.01.03.000010,-1.50141
12/2024,999,4.1.01.03.000013,0.0
12/2024,999,4.1.01.04.000002,-1.38445
12/2024,999,4.1.01.04.000004,-296.76724
12/2024,999,4.1.01.05.000001,-18.86572
12/2024,999,4.1.01.05.000002,-29.09234
12/2024,999,4.1.01.05.000003,-1.30691
12/2024,999,4.1.01.05.000004,-24.7655
12/2024,999,4.1.01.05.000005,-12.69601
12/2024,999,4.1.01.05.000006,-1265.55908
12/2024,999,4.1.01.05.000007,-92.49839
12/2024,999,4.1.01.05.000008,-0.0899
12/2024,999,4.1.01.05.000009,0.0
12/2024,999,4.1.01.06.000001,-189.58562
12/2024,999,4.1.01.06.000002,-124.64313
12/2024,999,4.1.01.06.000003,0.0
12/2024,999,4.1.01.06.000004,-511.9437
12/2024,999,4.1.01.06.000007,0.0
12/2024,999,4.1.01.07.000001,-3.2758
12/2024,999,4.1.01.07.000002,-1.67795
12/2024,999,4.1.01.07.000003,-235.19619
12/2024,999,4.1.01.07.000004,-182.8697
12/2024,999,4.1.01.07.000005,-266.49895
12/2024,999,4.1.01.07.000006,-31.15
12/2024,999,4.1.01.07.000007,-77.7713
12/2024,999,4.1.01.07.000008,-2.78978
12/2024,999,4.1.01.07.000009,0.0
12/2024,999,4.1.01.07.000010,-73.9154
12/2024,999,4.1.01.07.000011,0.0
12/2024,999,4.1.01.07.000012,-69.86505
12/2024,999,4.1.01.07.000013,-122.16167
12/2024,999,4.1.01.07.000014,-618.23496
12/2024,999,4.1.01.07.000015,0.0
12/2024,999,4.1.01.07.000016,-156.0
12/2024,999,4.1.01.07.000017,0.0
12/2024,999,4.1.01.07.000018,-0.75
12/2024,999,4.1.01.07.000019,-9.32911
12/2024,999,4.1.01.07.000020,0.0
12/2024,999,4.1.01.08.000001,-42.11219
12/2024,999,4.1.01.08.000002,0.0
12/2024,999,4.1.01.08.000003,-0.52899
12/2024,999,4.1.01.08.000004,-6901.57649
12/2024,999,4.1.01.08.000005,-101.54617
12/2024,999,4.1.01.08.000007,0.0
12/2024,999,4.1.01.08.000008,0.0
12/2024,999,4.1.01.09.000004,-269.58588
12/2024,999,4.1.01.09.000006,-0.76989
12/2024,999,4.1.01.10.000001,0.0
12/2024,999,4.1.01.10.000003,0.0
12/2024,999,4.1.01.10.000004,0.0
12/2024,999,4.1.01.10.000005,0.0
12/2024,999,4.1.01.11.000002,-1615.61891
12/2024,999,4.1.01.11.000003,0.0
12/2024,999,4.1.01.11.000004,0.0
12/2024,999,4.1.01.11.000007,0.0
12/2024,999,4.1.01.11.000009,-424.80116
12/2024,999,4.1.01.11.000010,0.0
12/2024,999,4.1.01.11.000017,0.0
12/2024,999,4.1.01.11.000019,-8.14085
12/2024,999,4.1.01.11.000020,-7.31408
12/2024,999,4.1.01.11.000021,0.0
12/2024,999,4.1.01.11.000025,-10.73549
12/2024,999,4.1.01.11.000026,0.0
12/2024,999,4.1.01.12.000001,-182.28409
12/2024,999,4.1.01.12.000002,-45.04793
12/2024,999,4.1.01.13.000001,0.0
12/2024,999,4.1.01.13.000002,0.0
12/2024,999,4.1.01.13.000003,0.0
12/2024,999,4.1.01.13.000004,0.0
12/2024,999,4.1.01.13.000005,0.0
12/2024,999,5.1.01.01.000001,-1222.51383
12/2024,999,5.1.01.01.000003,0.0
12/2024,999,5.1.01.01.000004,-89.37373
12/2024,999,5.1.01.01.000005,0.0
12/2024,999,5.1.01.01.000008,0.0
12/2024,999,5.1.01.01.000012,-15.53456
12/2024,999,5.1.01.01.000020,0.0
12/2024,999,5.1.01.01.000021,0.0
12/2024,999,5.1.01.01.000022,0.0
12/2024,999,5.1.01.01.000023,-110.12135
12/2024,999,5.1.01.01.000024,-94.34624
12/2024,999,5.1.01.02.000001,-390.13269
12/2024,999,5.1.01.02.000002,-118.46436
12/2024,999,5.1.01.02.000003,-24.87722
12/2024,999,5.1.01.02.000005,0.0
12/2024,999,5.1.01.02.000006,0.0
12/2024,999,5.1.01.02.000007,0.0
12/2024,999,5.1.01.02.000020,0.0
12/2024,999,5.1.01.02.000021,0.0
12/2024,999,5.1.01.02.000022,0.0
12/2024,999,5.1.01.03.000001,-106.61818
12/2024,999,5.1.01.03.000004,-51.39175
12/2024,999,5.1.01.03.000006,-3.995
12/2024,999,5.1.01.03.000008,-5.48369
12/2024,999,5.1.01.03.000009,-167.37721
12/2024,999,5.1.01.03.000010,-94.08933
12/2024,999,5.1.01.03.000012,0.0
12/2024,999,5.1.01.03.000013,0.0
12/2024,999,5.1.01.03.000014,0.0
12/2024,999,5.1.01.04.000001,0.0
12/2024,999,5.1.01.04.000002,-19.64012
12/2024,999,5.1.01.04.000003,0.0
12/2024,999,5.1.01.04.000004,-266.77909
12/2024,999,5.1.01.05.000001,-51.60174
12/2024,999,5.1.01.05.000002,-1.55469
12/2024,999,5.1.01.05.000003,-1.72026
12/2024,999,5.1.01.05.000004,-12.70517
12/2024,999,5.1.01.05.000005,-8.24928
12/2024,999,5.1.01.05.000006,-77.7309
12/2024,999,5.1.01.05.000007,-3602.91542
12/2024,999,5.1.01.05.000009,-2.02933
12/2024,999,5.1.01.05.000010,0.0
12/2024,999,5.1.01.06.000001,-313.85071
12/2024,999,5.1.01.06.000002,0.0
12/2024,999,5.1.01.06.000003,0.0
12/2024,999,5.1.01.06.000004,-183.089
12/2024,999,5.1.01.06.000005,0.0
12/2024,999,5.1.01.06.000006,-198.0612
12/2024,999,5.1.01.06.000008,0.0
12/2024,999,5.1.01.07.000001,0.0
12/2024,999,5.1.01.07.000002,0.0
12/2024,999,5.1.01.07.000003,0.0
12/2024,999,5.1.01.07.000004,0.0
12/2024,999,5.1.01.07.000005,-6.92665
12/2024,999,5.1.01.07.000007,0.0
12/2024,999,5.1.01.07.000008,0.0
12/2024,999,5.1.01.07.000010,-217.14302
12/2024,999,5.1.01.07.000014,0.0
12/2024,999,5.1.01.07.000015,-4.32
12/2024,999,5.1.01.07.000020,0.0
12/2024,999,5.1.01.07.000021,-2.1124
12/2024,999,5.1.01.08.000001,-6.87679
12/2024,999,5.1.01.08.000002,-1.59
12/2024,999,5.1.01.08.000003,0.0
12/2024,999,5.1.01.08.000004,-40.0785
12/2024,999,5.1.01.08.000005,-13619.64414
12/2024,999,5.1.01.09.000001,0.0
12/2024,999,5.1.01.09.000003,-44.4028
12/2024,999,5.1.01.09.000005,0.0
12/2024,999,5.1.01.09.000007,0.0
12/2024,999,5.1.01.09.000008,-1.36455
12/2024,999,5.1.01.10.000002,0.0
12/2024,999,5.1.01.10.000003,0.0
12/2024,999,5.1.01.10.000004,0.0
12/2024,999,5.1.01.11.000001,-6.17541
12/2024,999,5.1.01.11.000003,0.0
12/2024,999,5.1.01.11.000004,0.0
12/2024,999,5.1.01.11.000006,-68.33539
12/2024,999,5.1.01.11.000007,-28.18697
12/2024,999,5.1.01.11.000008,-12.59747
12/2024,999,5.1.01.11.000010,-38.96846
12/2024,999,5.1.01.11.000012,0.0
12/2024,999,5.1.01.11.000013,0.0
12/2024,999,5.1.01.11.000014,0.0
12/2024,999,5.1.01.11.000015,0.0
12/2024,999,5.1.01.11.000021,0.0
12/2024,999,5.1.01.11.000022,0.0
12/2024,999,5.1.01.11.000025,0.0
12/2024,999,5.1.01.11.000026,0.0
12/2024,999,5.1.01.11.000027,-0.62445
12/2024,999,5.1.01.11.000030,0.0
12/2024,999,5.1.01.11.000031,-268.59754
12/2024,999,5.1.01.12.000003,0.0
12/2024,999,5.1.01.12.000008,0.0
12/2024,999,5.1.01.12.000009,0.0
12/2024,999,5.1.01.12.000019,0.0
12/2024,999,5.1.01.13.000001,-18.04195
12/2024,999,5.1.01.14.000001,0.0
12/2024,999,5.1.01.14.000002,0.0
12/2024,999,5.1.01.14.000003,-939.33823
12/2024,999,5.1.02.01.000006,0.0
12/2024,999,5.1.02.01.000009,-18192.06149
12/2024,999,5.1.02.01.000010,-674.31519
12/2024,999,5.1.02.01.000011,0.0
12/2024,999,5.1.02.01.000012,18.0
12/2024,999,5.1.03.01.000001,-90.73267
12/2024,999,5.1.03.01.000002,-11.06861
12/2024,999,5.1.03.01.000003,-376.696
12/2024,999,5.1.03.01.000004,-31101.98223
12/2024,999,5.1.03.01.000005,-39.74211
12/2024,999,5.1.03.01.000007,-2.85674
12/2024,999,5.1.03.02.000001,-48.21017
12/2024,999,5.1.04.01.000001,-127.28989
12/2024,999,5.1.04.01.000002,0.0
12/2024,999,5.1.04.01.000004,-2795.62325
12/2024,999,5.1.04.01.000005,-24.47476
12/2024,999,5.1.04.01.000006,-467.79023
12/2024,999,5.1.04.01.000007,0.0
12/2024,999,5.1.04.01.000009,0.0
12/2024,999,5.1.04.01.000010,0.0
12/2024,999,5.1.04.01.000011,0.0
12/2024,999,5.1.04.01.000014,-11006.75267
12/2024,999,5.1.04.01.000015,-7.90195
12/2024,999,5.1.04.01.000016,-1.4485
12/2024,999,5.1.04.01.000017,-916.37467
12/2024,999,5.1.04.02.000001,314.46966
12/2024,999,5.1.04.02.000002,25.68124
12/2024,999,5.1.04.02.000003,0.16344
12/2024,999,5.2.01.01.000001,0.0
12/2024,999,5.9.01.01.000001,-71.13919
12/2024,999,5.9.01.01.000002,-904.13539
12/2024,999,5.9.01.02.000001,-197.60886
12/2024,999,5.9.01.02.000002,-2487.48718
12/2025,6,3.1.01.01.000002,4730.55515
12/2025,6,3.1.01.01.000003,0.0
12/2025,6,3.1.01.01.000013,756.11224
12/2025,6,3.1.02.02.000002,0.0
12/2025,6,3.1.02.02.000003,0.0
12/2025,6,3.1.02.02.000004,0.0
12/2025,6,3.1.02.02.000009,0.0
12/2025,6,3.1.02.02.000010,-92.02841
12/2025,6,3.1.03.02.000003,0.0
12/2025,6,3.1.03.03.000001,66.5649
12/2025,6,3.2.01.01.000001,0.0
12/2025,6,3.2.01.02.000002,1.9094
12/2025,6,4.1.01.01.000001,-814.60748
12/2025,6,4.1.01.01.000002,-39.5
12/2025,6,4.1.01.01.000003,-289.3856
12/2025,6,4.1.01.01.000006,-6.00551
12/2025,6,4.1.01.01.000008,0.0
12/2025,6,4.1.01.01.000009,-56.80063
12/2025,6,4.1.01.01.000010,-31.36203
12/2025,6,4.1.01.02.000001,-238.06856
12/2025,6,4.1.01.02.000002,-97.50717
12/2025,6,4.1.01.02.000003,-68.54563
12/2025,6,4.1.01.02.000004,0.0
12/2025,6,4.1.01.02.000006,0.0
12/2025,6,4.1.01.02.000007,0.0
12/2025,6,4.1.01.03.000001,-54.90657
12/2025,6,4.1.01.03.000003,-8.01447
12/2025,6,4.1.01.03.000004,-6.35439
12/2025,6,4.1.01.03.000006,-23.107
12/2025,6,4.1.01.03.000009,-100.33246
12/2025,6,4.1.01.03.000010,-5.22
12/2025,6,4.1.01.04.000004,-21.19944
12/2025,6,4.1.01.05.000001,0.0
12/2025,6,4.1.01.05.000002,0.0
12/2025,6,4.1.01.05.000003,0.0
12/2025,6,4.1.01.05.000006,-1487.97486
12/2025,6,4.1.01.06.000001,-23.39323
12/2025,6,4.1.01.06.000002,-0.678
12/2025,6,4.1.01.06.000004,-19.93218
12/2025,6,4.1.01.07.000007,-7.26652
12/2025,6,4.1.01.07.000012,-4.3418
12/2025,6,4.1.01.07.000013,0.0
12/2025,6,4.1.01.07.000014,0.0
12/2025,6,4.1.01.07.000018,0.0
12/2025,6,4.1.01.08.000001,0.0
12/2025,6,4.1.01.08.000004,-479.33683
12/2025,6,4.1.01.08.000005,0.0
12/2025,6,4.1.01.08.000006,0.0
12/2025,6,4.1.01.11.000002,-306.56889
12/2025,6,4.1.01.11.000007,0.0
12/2025,6,4.1.01.11.000008,0.0
12/2025,6,4.1.01.11.000009,-6.22947
12/2025,6,4.1.01.11.000025,0.0
12/2025,6,5.1.01.01.000001,-3.85289
12/2025,6,5.1.01.01.000003,0.0
12/2025,6,5.1.01.01.000004,0.0
12/2025,6,5.1.01.01.000023,0.0
12/2025,6,5.1.01.01.000024,0.0
12/2025,6,5.1.01.02.000001,0.0
12/2025,6,5.1.01.02.000002,0.0
12/2025,6,5.1.01.02.000003,0.0
12/2025,6,5.1.01.02.000004,0.0
12/2025,6,5.1.01.02.000005,0.0
12/2025,6,5.1.01.02.000007,0.0
12/2025,6,5.1.01.03.000001,0.0
12/2025,6,5.1.01.03.000004,0.0
12/2025,6,5.1.01.03.000006,0.0
12/2025,6,5.1.01.03.000009,0.0
12/2025,6,5.1.01.03.000010,0.0
12/2025,6,5.1.01.04.000001,0.0
12/2025,6,5.1.01.04.000002,0.0
12/2025,6,5.1.01.04.000004,0.0
12/2025,6,5.1.01.05.000001,-0.06
12/2025,6,5.1.01.05.000002,0.0
12/2025,6,5.1.01.05.000006,0.0
12/2025,6,5.1.01.05.000009,-0.235
12/2025,6,5.1.01.06.000001,0.0
12/2025,6,5.1.01.06.000004,0.0
12/2025,6,5.1.01.06.000007,0.0
12/2025,6,5.1.01.07.000007,0.0
12/2025,6,5.1.01.07.000012,0.0
12/2025,6,5.1.01.08.000001,0.0
12/2025,6,5.1.01.08.000004,0.0
12/2025,6,5.1.01.08.000005,0.0
12/2025,6,5.1.01.11.000001,0.0
12/2025,6,5.1.01.11.000002,0.0
12/2025,6,5.1.01.11.000005,0.0
12/2025,6,5.1.01.11.000006,0.0
12/2025,6,5.1.01.11.000007,-2.5314
12/2025,6,5.1.01.11.000008,-47.53014
12/2025,6,5.1.01.11.000009,0.0
12/2025,6,5.1.01.11.000012,0.0
12/2025,6,5.1.01.11.000014,0.0
12/2025,6,5.1.01.11.000015,0.0
12/2025,6,5.1.01.11.000016,-24.03397
12/2025,6,5.1.01.11.000017,-110.70192
12/2025,6,5.1.01.11.000021,0.0
12/2025,6,5.1.01.11.000022,0.0
12/2025,6,5.1.01.11.000025,0.0
12/2025,6,5.1.01.11.000026,-8.89731
12/2025,6,5.1.01.11.000027,-0.16354
12/2025,6,5.1.01.12.000001,0.0
12/2025,6,5.1.01.12.000009,0.0
12/2025,6,5.1.01.12.000011,0.0
12/2025,6,5.1.01.12.000020,0.0
12/2025,6,5.1.01.13.000001,0.0
12/2025,6,5.1.03.01.000001,-0.62808
12/2025,6,5.1.03.01.000002,-0.10956
12/2025,6,5.1.03.01.000004,-36.0
12/2025,6,5.1.03.01.000007,-0.17292
12/2025,6,5.1.04.01.000001,-11.80155
12/2025,6,5.1.04.01.000004,-306.62616
12/2025,6,5.1.04.01.000005,0.0
12/2025,6,5.1.04.01.000006,-0.06597
12/2025,6,5.1.04.01.000011,-160.0
12/2025,6,5.1.04.01.000013,0.0
12/2025,6,5.1.04.01.000014,-184.35778
12/2025,6,5.1.04.02.000001,0.09937
12/2025,6,5.1.04.02.000002,0.27777
12/2025,6,5.1.04.02.000003,55.70942
12/2025,6,5.2.01.01.000001,0.0
12/2025,7,3.1.01.01.000005,22549.86828
12/2025,7,3.1.02.01.000001,0.0
12/2025,7,3.2.01.01.000003,87.0
12/2025,7,3.2.01.02.000002,19.73962
12/2025,7,3.2.01.02.000003,0.0
12/2025,7,4.1.01.08.000005,-6.83661
12/2025,7,4.1.02.01.000001,-237.7441
12/2025,7,4.1.02.01.000003,0.0
12/2025,7,4.1.02.01.000008,0.0
12/2025,7,4.1.02.01.000009,-29.34514
12/2025,7,4.1.02.01.000010,-35.78484
12/2025,7,4.1.02.02.000001,-78.31957
12/2025,7,4.1.02.02.000002,-27.68101
12/2025,7,4.1.02.02.000003,0.0
12/2025,7,4.1.02.02.000005,0.0
12/2025,7,4.1.02.02.000006,-10.6091
12/2025,7,4.1.02.02.000007,-2.4
12/2025,7,4.1.02.02.000008,0.0
12/2025,7,4.1.02.03.000001,0.0
12/2025,7,4.1.02.03.000004,-22.98564
12/2025,7,4.1.02.03.000005,0.0
12/2025,7,4.1.02.03.000006,-6.62
12/2025,7,4.1.02.03.000009,-38.876
12/2025,7,4.1.02.03.000010,0.0
12/2025,7,4.1.02.03.000013,0.0
12/2025,7,4.1.02.04.000003,-45.52539
12/2025,7,4.1.02.04.000004,0.0
12/2025,7,4.1.02.05.000001,-7.66783
12/2025,7,4.1.02.05.000002,-3.77821
12/2025,7,4.1.02.05.000003,-2.9895
12/2025,7,4.1.02.05.000004,-1.337
12/2025,7,4.1.02.05.000005,-3.14955
12/2025,7,4.1.02.05.000006,-16666.51215
12/2025,7,4.1.02.05.000007,0.0
12/2025,7,4.1.02.05.000009,-13.68002
12/2025,7,4.1.02.05.000010,0.0
12/2025,7,4.1.02.06.000001,-23.9882
12/2025,7,4.1.02.06.000004,0.0
12/2025,7,4.1.02.07.000003,-72.79028
12/2025,7,4.1.02.07.000004,-1.67135
12/2025,7,4.1.02.07.000006,-7.12
12/2025,7,4.1.02.07.000007,0.0
12/2025,7,4.1.02.07.000010,0.0
12/2025,7,4.1.02.07.000016,-151.21218
12/2025,7,4.1.02.08.000001,-28.38913
12/2025,7,4.1.02.08.000002,-0.15
12/2025,7,4.1.02.08.000005,-37.08476
12/2025,7,5.1.01.04.000002,-0.179
12/2025,7,5.1.01.04.000003,0.0
12/2025,7,5.1.01.05.000001,-0.0717
12/2025,7,5.1.01.05.000003,-0.18
12/2025,7,5.1.01.05.000005,0.0
12/2025,7,5.1.01.05.000009,-0.3555
12/2025,7,5.1.01.07.000007,0.0
12/2025,7,5.1.01.07.000010,-17.1715
12/2025,7,5.1.01.07.000015,-2.4
12/2025,7,5.1.01.07.000021,-0.5
12/2025,7,5.1.01.08.000005,-0.75
12/2025,7,5.1.01.09.000003,-1.581
12/2025,7,5.1.01.09.000008,0.0
12/2025,7,5.1.01.11.000001,-6.41208
12/2025,7,5.1.01.11.000005,0.0
12/2025,7,5.1.01.11.000006,-3.08278
12/2025,7,5.1.01.11.000007,-0.72693
12/2025,7,5.1.01.11.000008,-0.72282
12/2025,7,5.1.01.11.000016,-1.4355
12/2025,7,5.1.01.11.000017,-6.612
12/2025,7,5.1.01.11.000027,-0.16354
12/2025,7,5.1.01.13.000001,0.0
12/2025,7,5.1.01.14.000003,-3910.18876
12/2025,7,5.1.02.01.000009,-255.31351
12/2025,7,5.1.02.01.000010,0.0
12/2025,7,5.1.02.01.000011,0.0
12/2025,7,5.1.04.01.000001,-40.68813
12/2025,7,5.1.04.01.000002,-404.22676
12/2025,7,5.1.04.01.000003,0.0
12/2025,7,5.1.04.01.000004,-81.39611
12/2025,7,5.1.04.01.000005,-0.86557
12/2025,7,5.1.04.01.000006,-0.11323
12/2025,7,5.1.04.01.000014,0.0
12/2025,7,5.1.04.02.000001,0.13284
12/2025,7,5.1.04.02.000002,0.14178
12/2025,7,5.1.04.02.000003,7.17706
12/2025,7,5.2.01.01.000001,0.0
12/2025,7,5.9.01.01.000001,0.0
12/2025,7,5.9.01.02.000001,0.0
12/2025,999,3.1.01.01.000002,0.0
12/2025,999,3.1.01.01.000003,495.7963
12/2025,999,3.1.01.01.000004,511.03772
12/2025,999,3.1.01.01.000006,25.37226
12/2025,999,3.1.01.01.000008,0.0
12/2025,999,3.1.01.01.000009,0.0
12/2025,999,3.1.01.01.000010,0.0
12/2025,999,3.1.01.01.000011,0.0
12/2025,999,3.1.01.01.000012,0.0
12/2025,999,3.1.01.01.000013,96826.24836
12/2025,999,3.1.02.01.000001,-100.5022
12/2025,999,3.1.02.02.000004,0.0
12/2025,999,3.1.02.02.000005,0.0
12/2025,999,3.1.02.02.000008,0.0
12/2025,999,3.1.02.02.000010,-0.99983
12/2025,999,3.1.02.02.000011,0.0
12/2025,999,3.1.02.02.000012,0.0
12/2025,999,3.1.02.02.000013,-3.25155
12/2025,999,3.1.02.02.000014,-1.62577
12/2025,999,3.1.03.01.000007,0.0
12/2025,999,3.1.03.01.000011,0.0
12/2025,999,3.1.03.02.000001,0.0
12/2025,999,3.1.03.02.000003,0.0
12/2025,999,3.1.03.02.000004,0.0
12/2025,999,3.1.03.03.000001,297.73229
12/2025,999,3.2.01.01.000001,20911.98399
12/2025,999,3.2.01.01.000005,14.07375
12/2025,999,3.2.01.02.000001,0.0
12/2025,999,3.2.01.02.000002,55.33788
12/2025,999,3.2.01.02.000003,0.3
12/2025,999,3.2.01.02.000004,0.0
12/2025,999,3.2.01.02.000005,267.405
12/2025,999,3.2.01.02.000006,2567.03572
12/2025,999,3.2.01.03.000001,0.0
12/2025,999,4.1.01.01.000001,-1537.54913
12/2025,999,4.1.01.01.000002,-19.24381
12/2025,999,4.1.01.01.000003,-203.07467
12/2025,999,4.1.01.01.000004,0.0
12/2025,999,4.1.01.01.000006,-0.27324
12/2025,999,4.1.01.01.000007,0.0
12/2025,999,4.1.01.01.000009,-147.43392
12/2025,999,4.1.01.01.000010,-116.64639
12/2025,999,4.1.01.02.000001,-515.03394
12/2025,999,4.1.01.02.000002,-143.49658
12/2025,999,4.1.01.02.000003,-73.33236
12/2025,999,4.1.01.02.000004,0.0
12/2025,999,4.1.01.02.000005,0.0
12/2025,999,4.1.01.02.000007,-8.94907
12/2025,999,4.1.01.03.000001,-241.35256
12/2025,999,4.1.01.03.000003,0.0
12/2025,999,4.1.01.03.000004,-143.47499
12/2025,999,4.1.01.03.000005,0.0
12/2025,999,4.1.01.03.000006,-25.0591
12/2025,999,4.1.01.03.000008,-3.53225
12/2025,999,4.1.01.03.000009,-290.90755
12/2025,999,4.1.01.03.000010,-1.12461
12/2025,999,4.1.01.03.000013,0.0
12/2025,999,4.1.01.04.000002,0.0
12/2025,999,4.1.01.04.000004,-304.817
12/2025,999,4.1.01.05.000001,-4.7327
12/2025,999,4.1.01.05.000002,-24.09801
12/2025,999,4.1.01.05.000003,-2.62218
12/2025,999,4.1.01.05.000004,-13.23435
12/2025,999,4.1.01.05.000005,-15.51094
12/2025,999,4.1.01.05.000006,-1240.30843
12/2025,999,4.1.01.05.000007,-20.39909
12/2025,999,4.1.01.05.000008,0.0
12/2025,999,4.1.01.05.000009,-8.44501
12/2025,999,4.1.01.06.000001,-464.11855
12/2025,999,4.1.01.06.000002,-225.68588
12/2025,999,4.1.01.06.000003,0.0
12/2025,999,4.1.01.06.000004,-1222.14876
12/2025,999,4.1.01.06.000007,-0.65693
12/2025,999,4.1.01.07.000001,-4.46334
12/2025,999,4.1.01.07.000002,-1.94599
12/2025,999,4.1.01.07.000003,-191.94013
12/2025,999,4.1.01.07.000004,-413.87742
12/2025,999,4.1.01.07.000005,-30.53332
12/2025,999,4.1.01.07.000006,-30.93
12/2025,999,4.1.01.07.000007,-32.92778
12/2025,999,4.1.01.07.000008,-1.619
12/2025,999,4.1.01.07.000009,0.0
12/2025,999,4.1.01.07.000010,-13.424
12/2025,999,4.1.01.07.000011,0.0
12/2025,999,4.1.01.07.000012,-54.77397
12/2025,999,4.1.01.07.000013,-178.74523
12/2025,999,4.1.01.07.000014,-404.66698
12/2025,999,4.1.01.07.000015,-16.34814
12/2025,999,4.1.01.07.000016,-165.0
12/2025,999,4.1.01.07.000017,-0.5
12/2025,999,4.1.01.07.000018,-2.535
12/2025,999,4.1.01.07.000019,-51.64889
12/2025,999,4.1.01.07.000020,0.0
12/2025,999,4.1.01.08.000001,-151.70569
12/2025,999,4.1.01.08.000002,-0.385
12/2025,999,4.1.01.08.000003,-8.819
12/2025,999,4.1.01.08.000004,-10399.15191
12/2025,999,4.1.01.08.000005,-103.86243
12/2025,999,4.1.01.08.000007,-4.464
12/2025,999,4.1.01.08.000008,-1.6
12/2025,999,4.1.01.09.000004,-366.22231
12/2025,999,4.1.01.09.000006,0.0
12/2025,999,4.1.01.10.000001,-0.2705
12/2025,999,4.1.01.10.000003,0.0
12/2025,999,4.1.01.10.000004,0.0
12/2025,999,4.1.01.10.000005,0.0
12/2025,999,4.1.01.11.000002,-1500.26147
12/2025,999,4.1.01.11.000003,0.0
12/2025,999,4.1.01.11.000004,-23.8735
12/2025,999,4.1.01.11.000007,0.0
12/2025,999,4.1.01.11.000009,-521.10655
12/2025,999,4.1.01.11.000010,0.0
12/2025,999,4.1.01.11.000017,0.0
12/2025,999,4.1.01.11.000019,0.0
12/2025,999,4.1.01.11.000020,-48.43114
12/2025,999,4.1.01.11.000021,0.0
12/2025,999,4.1.01.11.000025,0.0
12/2025,999,4.1.01.11.000026,0.0
12/2025,999,4.1.01.12.000001,-241.49351
12/2025,999,4.1.01.12.000002,-4.59314
12/2025,999,4.1.01.13.000001,-0.35476
12/2025,999,4.1.01.13.000002,0.0
12/2025,999,4.1.01.13.000003,0.0
12/2025,999,4.1.01.13.000004,0.0
12/2025,999,4.1.01.13.000005,0.0
12/2025,999,5.1.01.01.000001,-938.16539
12/2025,999,5.1.01.01.000003,0.0
12/2025,999,5.1.01.01.000004,-101.45668
12/2025,999,5.1.01.01.000005,0.0
12/2025,999,5.1.01.01.000008,0.0
12/2025,999,5.1.01.01.000012,-10.6324
12/2025,999,5.1.01.01.000020,0.0
12/2025,999,5.1.01.01.000021,0.0
12/2025,999,5.1.01.01.000022,0.0
12/2025,999,5.1.01.01.000023,-74.25564
12/2025,999,5.1.01.01.000024,-65.12105
12/2025,999,5.1.01.02.000001,-285.1642
12/2025,999,5.1.01.02.000002,-89.01517
12/2025,999,5.1.01.02.000003,-32.63562
12/2025,999,5.1.01.02.000005,0.0
12/2025,999,5.1.01.02.000006,0.0
12/2025,999,5.1.01.02.000007,0.0
12/2025,999,5.1.01.02.000020,0.0
12/2025,999,5.1.01.02.000021,0.0
12/2025,999,5.1.01.02.000022,0.0
12/2025,999,5.1.01.03.000001,-104.22846
12/2025,999,5.1.01.03.000004,0.46239
12/2025,999,5.1.01.03.000006,-2.759
12/2025,999,5.1.01.03.000008,-19.97931
12/2025,999,5.1.01.03.000009,-46.812
12/2025,999,5.1.01.03.000010,-7.125
12/2025,999,5.1.01.03.000012,0.0
12/2025,999,5.1.01.03.000013,-0.10958
12/2025,999,5.1.01.03.000014,0.0
12/2025,999,5.1.01.04.000001,-3.6
12/2025,999,5.1.01.04.000002,-16.90219
12/2025,999,5.1.01.04.000003,0.0
12/2025,999,5.1.01.04.000004,-68.06807
12/2025,999,5.1.01.05.000001,-9.55443
12/2025,999,5.1.01.05.000002,-3.91165
12/2025,999,5.1.01.05.000003,0.0
12/2025,999,5.1.01.05.000004,-15.377
12/2025,999,5.1.01.05.000005,-1.60211
12/2025,999,5.1.01.05.000006,-119.24639
12/2025,999,5.1.01.05.000007,0.0
12/2025,999,5.1.01.05.000009,-2.06912
12/2025,999,5.1.01.05.000010,-0.36
12/2025,999,5.1.01.06.000001,-57.13485
12/2025,999,5.1.01.06.000002,0.0
12/2025,999,5.1.01.06.000003,0.0
12/2025,999,5.1.01.06.000004,-324.72714
12/2025,999,5.1.01.06.000005,0.0
