MES,ID_EMPRESA,ID_CONTA_CONTABIL,BP_TECWAY
11/2024,999,2.1.01.02.001626,0.0
11/2024,999,2.1.01.02.001627,0.0
11/2024,999,2.1.01.02.001628,0.0
11/2024,999,2.1.01.02.001629,0.0
11/2024,999,2.1.01.02.001630,0.0
11/2024,999,2.1.01.02.001631,0.0
11/2024,999,2.1.01.02.001632,0.0
11/2024,999,2.1.01.02.001633,-1.95
11/2024,999,2.1.01.02.001634,0.0
11/2024,999,2.1.01.02.001635,0.0
11/2024,999,2.1.01.02.001636,-5.115
11/2024,999,2.1.01.02.001637,-2.55
11/2024,999,2.1.01.02.001638,0.0
11/2024,999,2.1.01.02.001639,0.0
11/2024,999,2.1.01.02.001640,-2.15
11/2024,999,2.1.01.02.001641,0.0
11/2024,999,2.1.01.02.001642,-3.52
11/2024,999,2.1.01.02.001643,0.0
11/2024,999,2.1.01.02.001644,0.0
11/2024,999,2.1.01.02.001646,0.0
11/2024,999,2.1.01.02.001649,0.0
11/2024,999,2.1.01.02.001650,0.0
11/2024,999,2.1.01.02.001651,0.0
11/2024,999,2.1.01.02.001652,0.0
11/2024,999,2.1.01.02.001653,0.0
11/2024,999,2.1.01.02.001654,0.0
11/2024,999,2.1.01.02.001655,0.0
11/2024,999,2.1.01.02.001656,0.0
11/2024,999,2.1.01.02.001657,0.0
11/2024,999,2.1.01.02.001659,0.0
11/2024,999,2.1.01.02.001660,0.0
11/2024,999,2.1.01.02.001661,0.0
11/2024,999,2.1.01.02.001664,0.0
11/2024,999,2.1.01.02.001665,0.0
11/2024,999,2.1.01.02.001666,0.0
11/2024,999,2.1.01.02.001667,0.0
11/2024,999,2.1.01.02.001668,0.0
11/2024,999,2.1.01.02.001670,-5.97
11/2024,999,2.1.01.02.001671,-0.0
11/2024,999,2.1.01.02.001672,0.0
11/2024,999,2.1.01.02.001673,0.0
11/2024,999,2.1.01.02.001674,0.0
11/2024,999,2.1.01.02.001675,0.0
11/2024,999,2.1.01.02.001676,0.0
11/2024,999,2.1.01.02.001680,0.0
11/2024,999,2.1.01.02.001681,0.0
11/2024,999,2.1.01.02.001682,0.0
11/2024,999,2.1.01.02.001683,0.0
11/2024,999,2.1.01.02.001684,0.0
11/2024,999,2.1.01.02.001685,0.0
11/2024,999,2.1.01.02.001686,0.0
11/2024,999,2.1.01.02.001687,0.0
11/2024,999,2.1.01.02.001688,0.0
11/2024,999,2.1.01.02.001689,0.0
11/2024,999,2.1.01.02.001690,0.0
11/2024,999,2.1.01.02.001691,0.0
11/2024,999,2.1.01.02.001692,0.0
11/2024,999,2.1.01.02.001693,0.0
11/2024,999,2.1.01.02.001694,0.0
11/2024,999,2.1.01.02.001699,0.0
11/2024,999,2.1.01.02.001701,0.0
11/2024,999,2.1.01.02.001702,0.0
11/2024,999,2.1.01.02.001705,0.0
11/2024,999,2.1.01.02.001706,-8.32915
11/2024,999,2.1.01.02.001707,0.0
11/2024,999,2.1.01.02.001708,0.0
11/2024,999,2.1.01.02.001709,-0.0
11/2024,999,2.1.01.02.001710,0.0
11/2024,999,2.1.01.02.001711,-3.0
11/2024,999,2.1.01.02.001712,0.0
11/2024,999,2.1.01.02.001713,-6.0
11/2024,999,2.1.01.02.001715,0.0
11/2024,999,2.1.01.02.001716,0.0
11/2024,999,2.1.01.02.001717,-0.0
11/2024,999,2.1.01.02.001718,0.0
11/2024,999,2.1.01.02.001719,0.0
11/2024,999,2.1.01.02.001720,0.0
11/2024,999,2.1.01.02.001721,0.0
11/2024,999,2.1.01.02.001722,0.0
11/2024,999,2.1.01.02.001723,0.0
11/2024,999,2.1.01.02.001724,0.0
11/2024,999,2.1.01.02.001725,0.0
11/2024,999,2.1.01.02.001726,0.0
11/2024,999,2.1.01.02.001727,0.0
11/2024,999,2.1.01.02.001728,0.0
11/2024,999,2.1.01.02.001729,0.0
11/2024,999,2.1.01.02.001733,-0.0
11/2024,999,2.1.01.02.001734,0.0
11/2024,999,2.1.01.02.001735,0.0
11/2024,999,2.1.01.02.001736,0.0
11/2024,999,2.1.01.02.001737,0.0
11/2024,999,2.1.01.02.001738,-16.94
11/2024,999,2.1.01.02.001751,0.0
11/2024,999,2.1.01.02.001754,0.0
11/2024,999,2.1.01.02.001755,-2.5
11/2024,999,2.1.01.02.001756,0.0
11/2024,999,2.1.01.02.001757,-5.0
11/2024,999,2.1.01.02.001758,-1.85
11/2024,999,2.1.01.02.001759,-0.29105
11/2024,999,2.1.01.02.001760,0.0
11/2024,999,2.1.01.02.001764,0.0
11/2024,999,2.1.01.02.001765,0.0
11/2024,999,2.1.01.02.001767,0.0
11/2024,999,2.1.01.02.001768,0.0
11/2024,999,2.1.01.02.001769,0.0
11/2024,999,2.1.01.02.001770,0.0
11/2024,999,2.1.01.02.001771,0.0
11/2024,999,2.1.01.02.001772,-0.0
11/2024,999,2.1.01.02.001773,0.0
11/2024,999,2.1.01.02.001774,0.0
11/2024,999,2.1.01.02.001775,0.0
11/2024,999,2.1.01.02.001776,0.0
11/2024,999,2.1.01.02.001777,0.0
11/2024,999,2.1.01.02.001778,0.0
11/2024,999,2.1.01.02.001779,0.0
11/2024,999,2.1.01.02.001782,0.0
11/2024,999,2.1.01.02.001783,0.0
11/2024,999,2.1.01.02.001784,0.0
11/2024,999,2.1.01.02.001785,0.0
11/2024,999,2.1.01.02.001786,0.0
11/2024,999,2.1.01.02.001787,0.0
11/2024,999,2.1.01.02.001788,0.0
11/2024,999,2.1.01.02.001789,0.0
11/2024,999,2.1.01.02.001790,0.0
11/2024,999,2.1.01.02.001791,0.0
11/2024,999,2.1.01.02.001793,0.0
11/2024,999,2.1.01.02.001794,0.0
11/2024,999,2.1.01.02.001795,0.0
11/2024,999,2.1.01.02.001796,-2.15
11/2024,999,2.1.01.02.001797,0.0
11/2024,999,2.1.01.02.001798,-0.0
11/2024,999,2.1.01.02.001799,-4.635
11/2024,999,2.1.01.02.001800,0.0
11/2024,999,2.1.01.02.001801,0.0
11/2024,999,2.1.01.02.001802,0.0
11/2024,999,2.1.01.02.001803,0.0
11/2024,999,2.1.01.02.001804,0.0
11/2024,999,2.1.01.02.001805,0.0
11/2024,999,2.1.01.02.001806,0.0
11/2024,999,2.1.01.02.001807,0.0
11/2024,999,2.1.01.02.001808,0.0
11/2024,999,2.1.01.02.001809,0.0
11/2024,999,2.1.01.02.001810,0.0
11/2024,999,2.1.01.02.001811,0.0
11/2024,999,2.1.01.02.001812,0.0
11/2024,999,2.1.01.02.001814,0.0
11/2024,999,2.1.01.02.001815,0.0
11/2024,999,2.1.01.02.001816,0.0
11/2024,999,2.1.01.02.001818,-0.0
11/2024,999,2.1.01.02.001824,0.0
11/2024,999,2.1.01.02.001825,0.0
11/2024,999,2.1.01.02.001826,-60.0
11/2024,999,2.1.01.02.001827,0.0
11/2024,999,2.1.01.02.001828,0.0
11/2024,999,2.1.01.02.001829,0.0
11/2024,999,2.1.01.02.001830,0.0
11/2024,999,2.1.01.02.001831,0.0
11/2024,999,2.1.01.02.001832,-2.53162
11/2024,999,2.1.01.02.001833,0.0
11/2024,999,2.1.01.02.001834,0.0
11/2024,999,2.1.01.02.001838,0.0
11/2024,999,2.1.01.02.001839,0.0
11/2024,999,2.1.01.02.001840,0.0
11/2024,999,2.1.01.02.001842,0.0
11/2024,999,2.1.01.02.001843,0.0
11/2024,999,2.1.01.02.001844,0.0
11/2024,999,2.1.01.02.001845,0.0
11/2024,999,2.1.01.02.001846,0.0
11/2024,999,2.1.01.02.001849,-21.74613
11/2024,999,2.1.01.02.001852,0.0
11/2024,999,2.1.01.02.001853,0.0
11/2024,999,2.1.01.02.001854,0.0
11/2024,999,2.1.01.02.001855,-2.7
11/2024,999,2.1.01.02.001856,-0.0
11/2024,999,2.1.01.02.001857,-8.15
11/2024,999,2.1.01.02.001858,0.0
11/2024,999,2.1.01.02.001859,0.0
11/2024,999,2.1.01.02.001860,0.0
11/2024,999,2.1.01.02.001862,0.0
11/2024,999,2.1.01.02.001863,-2.6
11/2024,999,2.1.01.02.001864,0.0
11/2024,999,2.1.01.02.001865,0.0
11/2024,999,2.1.01.02.001866,0.0
11/2024,999,2.1.01.02.001867,-2.5
11/2024,999,2.1.01.02.001868,-1.392
11/2024,999,2.1.01.02.001869,0.0
11/2024,999,2.1.01.02.001873,0.0
11/2024,999,2.1.01.02.001874,0.0
11/2024,999,2.1.01.02.001876,0.0
11/2024,999,2.1.01.02.001877,0.0
11/2024,999,2.1.01.02.001878,0.0
11/2024,999,2.1.01.02.001879,0.0
11/2024,999,2.1.01.02.001880,0.0
11/2024,999,2.1.01.02.001881,0.0
11/2024,999,2.1.01.02.001882,-2.0
11/2024,999,2.1.01.02.001883,0.0
11/2024,999,2.1.01.02.001884,-0.68593
11/2024,999,2.1.01.02.001889,0.0
11/2024,999,2.1.01.02.001892,-0.96
11/2024,999,2.1.01.02.001894,0.0
11/2024,999,2.1.01.02.001895,0.0
11/2024,999,2.1.01.02.001896,0.0
11/2024,999,2.1.01.02.001897,0.0
11/2024,999,2.1.01.02.001898,0.0
11/2024,999,2.1.01.02.001899,0.0
11/2024,999,2.1.01.02.001900,0.0
11/2024,999,2.1.01.02.001901,0.0
11/2024,999,2.1.01.02.001904,0.0
11/2024,999,2.1.01.02.001905,0.0
11/2024,999,2.1.01.02.001906,0.0
11/2024,999,2.1.01.02.001910,0.0
11/2024,999,2.1.01.02.001911,0.0
11/2024,999,2.1.01.02.001912,0.0
11/2024,999,2.1.01.02.001913,0.0
11/2024,999,2.1.01.02.001914,0.0
11/2024,999,2.1.01.02.001915,0.0
11/2024,999,2.1.01.02.001916,0.0
11/2024,999,2.1.01.02.001917,0.0
11/2024,999,2.1.01.02.001918,0.0
11/2024,999,2.1.01.02.001919,0.0
11/2024,999,2.1.01.02.001921,0.0
11/2024,999,2.1.01.02.001922,0.0
11/2024,999,2.1.01.02.001923,0.0
11/2024,999,2.1.01.02.001924,0.0
11/2024,999,2.1.01.02.001925,0.0
11/2024,999,2.1.01.02.001935,0.0
11/2024,999,2.1.01.02.001944,0.0
11/2024,999,2.1.01.02.001945,0.0
11/2024,999,2.1.01.02.001946,0.0
11/2024,999,2.1.01.02.001947,0.0
11/2024,999,2.1.01.02.001948,0.0
11/2024,999,2.1.01.02.001949,0.0
11/2024,999,2.1.01.02.001950,0.0
11/2024,999,2.1.01.02.001951,0.0
11/2024,999,2.1.01.02.001952,0.0
11/2024,999,2.1.01.02.001953,0.0
11/2024,999,2.1.01.02.001954,0.0
11/2024,999,2.1.01.02.001955,0.0
11/2024,999,2.1.01.02.001956,0.0
11/2024,999,2.1.01.02.001957,0.0
11/2024,999,2.1.01.02.001958,0.0
11/2024,999,2.1.01.02.001959,0.0
11/2024,999,2.1.01.02.001960,0.0
11/2024,999,2.1.01.02.001961,0.0
11/2024,999,2.1.01.02.001962,0.0
11/2024,999,2.1.01.03.000001,0.0
11/2024,999,2.1.01.03.000014,-322.4667
11/2024,999,2.1.01.04.000001,0.0
11/2024,999,2.1.01.04.000002,0.0
11/2024,999,2.1.01.04.000003,-0.0
11/2024,999,2.1.01.04.000007,-388.73875
11/2024,999,2.1.01.04.000008,-91.49675
11/2024,999,2.1.01.04.000009,0.0
11/2024,999,2.1.01.04.000010,-68.04419
11/2024,999,2.1.01.04.000011,0.0
11/2024,999,2.1.01.04.000012,0.0
11/2024,999,2.1.01.04.000013,0.0
11/2024,999,2.1.01.04.000016,-0.67508
11/2024,999,2.1.01.04.000017,-117.478
11/2024,999,2.1.01.05.000001,-13.82668
11/2024,999,2.1.01.06.000002,0.0
11/2024,999,2.1.01.06.000020,0.0
11/2024,999,2.1.01.06.000021,-2870.79181
11/2024,999,2.1.01.06.000022,0.0
11/2024,999,2.1.01.06.000023,-3911.0753
11/2024,999,2.1.01.06.000024,-709.67743
11/2024,999,2.1.01.06.000026,526.39759
11/2024,999,2.1.01.06.000028,1477.47448
11/2024,999,2.1.01.06.000029,0.0
11/2024,999,2.1.01.06.000032,1590.92828
11/2024,999,2.1.01.06.000033,-15790.84853
11/2024,999,2.1.01.07.000007,0.0
11/2024,999,2.1.01.07.000008,0.0
11/2024,999,2.1.01.07.000009,-1874.85179
11/2024,999,2.1.01.07.000010,0.0
11/2024,999,2.1.01.07.000011,-308.7783
11/2024,999,2.1.01.07.000012,0.0
11/2024,999,2.1.01.07.000013,0.0
11/2024,999,2.1.01.07.000014,0.0
11/2024,999,2.1.01.07.000017,-4861.63488
11/2024,999,2.1.01.07.000019,0.0
11/2024,999,2.1.01.07.000020,0.0
11/2024,999,2.1.01.07.000022,0.0
11/2024,999,2.1.01.07.000024,-221.32424
11/2024,999,2.1.01.07.000025,0.0
11/2024,999,2.1.01.07.000026,-1886.30459
11/2024,999,2.1.01.07.000027,-8927.388
11/2024,999,2.1.01.07.000028,0.0
11/2024,999,2.1.01.07.000029,0.0
11/2024,999,2.1.01.07.000030,0.0
11/2024,999,2.1.01.07.000031,-2316.7364
11/2024,999,2.1.01.07.000033,0.0
11/2024,999,2.1.01.07.000034,2920.67773
11/2024,999,2.1.01.07.000035,165.46696
11/2024,999,2.1.01.07.000036,62.04385
11/2024,999,2.1.01.07.000038,0.0
11/2024,999,2.1.01.07.000039,1345.03855
11/2024,999,2.1.01.07.000040,1e-05
11/2024,999,2.1.01.07.000041,18.60047
11/2024,999,2.1.01.07.000043,194.75231
11/2024,999,2.1.01.07.000044,24.35081
11/2024,999,2.1.01.08.000001,0.0
11/2024,999,2.1.01.08.000002,0.0
11/2024,999,2.1.01.08.000003,0.0
11/2024,999,2.1.01.08.000005,-0.2094
11/2024,999,2.1.01.08.000006,-769.08272
11/2024,999,2.1.01.08.000007,-285.50978
11/2024,999,2.1.01.08.000008,-182.57715
11/2024,999,2.1.01.08.000009,0.0
11/2024,999,2.1.01.08.000011,0.0
11/2024,999,2.1.01.10.000001,0.0
11/2024,999,2.1.01.10.000005,0.0
11/2024,999,2.1.01.10.000006,0.0
11/2024,999,2.1.01.10.000007,0.0
11/2024,999,2.1.01.10.000008,0.0
11/2024,999,2.1.01.10.000009,-5.97941
11/2024,999,2.1.01.10.000010,0.0
11/2024,999,2.1.01.10.000011,0.0
11/2024,999,2.1.01.10.000012,0.0
11/2024,999,2.1.01.10.000013,-1.94705
11/2024,999,2.1.01.10.000014,-1.46993
11/2024,999,2.1.01.12.000005,0.0
11/2024,999,2.1.01.12.000006,-0.0
11/2024,999,2.1.01.12.000007,0.0
11/2024,999,2.1.01.12.000008,0.0
11/2024,999,2.1.01.12.000009,0.0
11/2024,999,2.1.01.12.000010,0.0
11/2024,999,2.1.01.12.000011,0.0
11/2024,999,2.1.01.12.000012,0.0
11/2024,999,2.1.01.12.000013,0.0
11/2024,999,2.1.01.12.000014,0.0
11/2024,999,2.1.01.12.000017,-119.50935
11/2024,999,2.1.01.12.000018,-270.32264
11/2024,999,2.1.01.12.000019,-373.77049
11/2024,999,2.1.01.12.000020,0.0
11/2024,999,2.1.01.12.000021,-50.33
11/2024,999,2.1.01.13.000001,0.0
11/2024,999,2.1.01.14.000001,-4785.28892
11/2024,999,2.1.01.14.000002,0.0
11/2024,999,2.1.01.14.000003,-2334.28997
11/2024,999,2.1.01.14.000004,0.0
11/2024,999,2.1.01.14.000005,-41.1108
11/2024,999,2.1.01.14.000009,0.0
11/2024,999,2.1.02.01.000001,0.0
11/2024,999,2.1.02.01.000002,0.0
11/2024,999,2.1.02.01.000004,-3139.96878
11/2024,999,2.1.02.02.000001,0.0
11/2024,999,2.1.02.02.000004,0.0
11/2024,999,2.1.02.02.000005,0.0
11/2024,999,2.1.02.03.000001,0.0
11/2024,999,2.1.02.05.000005,0.0
11/2024,999,2.1.02.05.000006,0.0
11/2024,999,2.1.02.06.000001,0.0
11/2024,999,2.1.02.06.000002,0.0
11/2024,999,2.2.01.02.000009,0.0
11/2024,999,2.2.01.02.000010,0.0
11/2024,999,2.2.01.02.000011,-908.87796
11/2024,999,2.2.01.02.000012,-8946.67584
11/2024,999,2.2.01.02.000013,0.0
11/2024,999,2.2.01.02.000015,53.41356
11/2024,999,2.2.01.02.000016,1890.17698
11/2024,999,2.2.01.02.000019,0.0
11/2024,999,2.2.01.02.000020,0.0
11/2024,999,2.2.01.02.000021,0.0
11/2024,999,2.2.01.02.000022,0.0
11/2024,999,2.2.01.03.000003,0.0
11/2024,999,2.2.01.03.000004,0.0
11/2024,999,2.2.01.03.000005,-12049.99427
11/2024,999,2.2.01.03.000006,0.0
11/2024,999,2.2.01.03.000007,-115.92945
11/2024,999,2.2.01.03.000008,0.0
11/2024,999,2.2.01.03.000009,-6553.40364
11/2024,999,2.2.01.03.000013,0.0
11/2024,999,2.2.01.03.000015,0.0
11/2024,999,2.2.01.03.000017,0.0
11/2024,999,2.2.01.03.000018,0.0
11/2024,999,2.2.01.03.000019,0.0
11/2024,999,2.2.01.03.000021,1651.78653
11/2024,999,2.2.01.03.000022,0.0
11/2024,999,2.2.01.03.000024,1319.33999
11/2024,999,2.2.01.03.000026,26.37692
11/2024,999,2.2.01.03.000027,0.0
11/2024,999,2.2.01.03.000028,0.0
11/2024,999,2.2.01.03.000029,0.0
11/2024,999,2.2.01.03.000030,0.0
11/2024,999,2.2.01.04.000002,0.0
11/2024,999,2.2.01.04.000003,0.0
11/2024,999,2.2.01.04.000004,0.0
11/2024,999,2.2.01.04.000020,0.0
11/2024,999,2.2.01.06.000001,0.0
11/2024,999,2.2.01.07.000001,0.0
11/2024,999,2.2.01.08.000001,-5079.61243
11/2024,999,2.2.01.08.000002,-1837.30047
11/2024,999,2.2.01.09.000001,-3036.23691
11/2024,999,2.2.01.09.000002,-4319.20637
11/2024,999,2.2.02.01.000001,0.0
11/2024,999,2.2.02.01.000002,0.0
11/2024,999,2.2.02.02.000001,0.0
11/2024,999,2.2.02.02.000002,0.0
11/2024,999,2.3.01.01.000003,-5000.0
11/2024,999,2.3.03.01.000005,0.0
11/2024,999,2.3.03.01.000006,0.0
11/2024,999,2.3.04.01.000004,-13688.43876
11/2024,999,2.3.04.01.000008,1700.16778
11/2024,999,2.3.04.01.000009,23941.54646
11/2024,999,2.3.04.01.000010,-27584.91585
11/2024,999,2.3.04.01.000011,-22080.49127
11/2024,999,3.1.01.01.000002,0.0
11/2024,999,3.1.01.01.000003,-105.78233
11/2024,999,3.1.01.01.000004,-43.84026
11/2024,999,3.1.01.01.000006,-7.07935
11/2024,999,3.1.01.01.000008,0.0
11/2024,999,3.1.01.01.000009,0.0
11/2024,999,3.1.01.01.000010,0.0
11/2024,999,3.1.01.01.000011,0.0
11/2024,999,3.1.01.01.000012,0.0
11/2024,999,3.1.01.01.000013,-93541.31148
11/2024,999,3.1.02.01.000001,82.5
11/2024,999,3.1.02.02.000004,0.0
11/2024,999,3.1.02.02.000005,0.0
11/2024,999,3.1.02.02.000008,0.0
11/2024,999,3.1.02.02.000010,2.26757
11/2024,999,3.1.02.02.000011,0.0
11/2024,999,3.1.02.02.000012,0.0
11/2024,999,3.1.02.02.000013,4.27419
11/2024,999,3.1.02.02.000014,2.13711
11/2024,999,3.1.03.01.000007,0.0
11/2024,999,3.1.03.01.000011,0.0
11/2024,999,3.1.03.02.000003,0.0
11/2024,999,3.2.01.01.000001,-9015.5
11/2024,999,3.2.01.01.000005,-16.663
11/2024,999,3.2.01.02.000001,0.0
11/2024,999,3.2.01.02.000002,-189.39292
11/2024,999,3.2.01.02.000003,-340.17081
11/2024,999,3.2.01.02.000004,-145.71957
11/2024,999,3.2.01.02.000006,-52.0
11/2024,999,3.2.01.03.000001,0.0
11/2024,999,4.1.01.01.000001,1427.36376
11/2024,999,4.1.01.01.000002,1.0
11/2024,999,4.1.01.01.000003,146.97412
11/2024,999,4.1.01.01.000006,0.0
11/2024,999,4.1.01.01.000007,0.0
11/2024,999,4.1.01.01.000009,154.06097
11/2024,999,4.1.01.01.000010,0.0
11/2024,999,4.1.01.02.000001,422.99097
11/2024,999,4.1.01.02.000002,135.82614
11/2024,999,4.1.01.02.000003,40.79244
11/2024,999,4.1.01.02.000004,0.0
11/2024,999,4.1.01.02.000005,0.0
11/2024,999,4.1.01.02.000007,8.37628
11/2024,999,4.1.01.03.000001,152.09309
11/2024,999,4.1.01.03.000003,0.0
11/2024,999,4.1.01.03.000004,104.20044
11/2024,999,4.1.01.03.000005,531.62524
11/2024,999,4.1.01.03.000006,13.41799
11/2024,999,4.1.01.03.000008,0.56848
11/2024,999,4.1.01.03.000009,261.88853
11/2024,999,4.1.01.03.000010,1.50141
11/2024,999,4.1.01.03.000013,0.0
11/2024,999,4.1.01.04.000002,1.38445
11/2024,999,4.1.01.04.000004,266.1085
11/2024,999,4.1.01.05.000001,17.43532
11/2024,999,4.1.01.05.000002,25.98814
11/2024,999,4.1.01.05.000003,1.30691
11/2024,999,4.1.01.05.000004,24.7655
11/2024,999,4.1.01.05.000005,11.76219
11/2024,999,4.1.01.05.000006,846.85256
11/2024,999,4.1.01.05.000007,85.36064
11/2024,999,4.1.01.05.000008,0.0899
11/2024,999,4.1.01.05.000009,0.0
11/2024,999,4.1.01.06.000001,184.58562
11/2024,999,4.1.01.06.000002,123.89313
11/2024,999,4.1.01.06.000003,0.0
11/2024,999,4.1.01.06.000004,440.13392
11/2024,999,4.1.01.07.000001,2.99421
11/2024,999,4.1.01.07.000002,1.43559
11/2024,999,4.1.01.07.000003,216.66868
11/2024,999,4.1.01.07.000004,106.68941
11/2024,999,4.1.01.07.000005,263.99895
11/2024,999,4.1.01.07.000006,27.0
11/2024,999,4.1.01.07.000007,76.02699
11/2024,999,4.1.01.07.000008,2.74878
11/2024,999,4.1.01.07.000009,0.0
11/2024,999,4.1.01.07.000010,67.69661
11/2024,999,4.1.01.07.000011,0.0
11/2024,999,4.1.01.07.000012,63.37729
11/2024,999,4.1.01.07.000013,115.32167
11/2024,999,4.1.01.07.000014,571.09104
11/2024,999,4.1.01.07.000015,0.0
11/2024,999,4.1.01.07.000016,143.0
11/2024,999,4.1.01.07.000017,0.0
11/2024,999,4.1.01.07.000018,0.75
11/2024,999,4.1.01.07.000019,5.397
11/2024,999,4.1.01.07.000020,0.0
11/2024,999,4.1.01.08.000001,39.15619
11/2024,999,4.1.01.08.000002,0.0
11/2024,999,4.1.01.08.000003,0.52899
11/2024,999,4.1.01.08.000004,6274.77184
11/2024,999,4.1.01.08.000005,51.47067
11/2024,999,4.1.01.08.000007,0.0
11/2024,999,4.1.01.09.000004,229.45788
11/2024,999,4.1.01.09.000006,0.76989
11/2024,999,4.1.01.10.000001,0.0
11/2024,999,4.1.01.10.000003,0.0
11/2024,999,4.1.01.10.000004,0.0
11/2024,999,4.1.01.10.000005,0.0
11/2024,999,4.1.01.11.000002,1566.64902
11/2024,999,4.1.01.11.000003,0.0
11/2024,999,4.1.01.11.000004,0.0
11/2024,999,4.1.01.11.000007,0.0
11/2024,999,4.1.01.11.000009,398.01502
11/2024,999,4.1.01.11.000010,0.0
11/2024,999,4.1.01.11.000017,0.0
11/2024,999,4.1.01.11.000019,8.14085
11/2024,999,4.1.01.11.000020,7.31408
11/2024,999,4.1.01.11.000021,0.0
11/2024,999,4.1.01.11.000025,4.97653
11/2024,999,4.1.01.11.000026,0.0
11/2024,999,4.1.01.12.000001,182.28409
11/2024,999,4.1.01.12.000002,45.04793
11/2024,999,4.1.01.13.000001,0.0
11/2024,999,4.1.01.13.000002,0.0
11/2024,999,4.1.01.13.000003,0.0
11/2024,999,4.1.01.13.000004,0.0
11/2024,999,4.1.01.13.000005,0.0
11/2024,999,5.1.01.01.000001,1115.03462
11/2024,999,5.1.01.01.000003,0.0
11/2024,999,5.1.01.01.000004,84.55197
11/2024,999,5.1.01.01.000008,0.0
11/2024,999,5.1.01.01.000012,15.53456
11/2024,999,5.1.01.01.000020,0.0
11/2024,999,5.1.01.01.000021,0.0
11/2024,999,5.1.01.01.000022,0.0
11/2024,999,5.1.01.01.000023,94.35037
11/2024,999,5.1.01.01.000024,0.0
11/2024,999,5.1.01.02.000001,333.37826
11/2024,999,5.1.01.02.000002,105.56331
11/2024,999,5.1.01.02.000003,24.72296
11/2024,999,5.1.01.02.000006,0.0
11/2024,999,5.1.01.02.000007,0.0
11/2024,999,5.1.01.02.000020,0.0
11/2024,999,5.1.01.02.000021,0.0
11/2024,999,5.1.01.02.000022,0.0
11/2024,999,5.1.01.03.000001,101.92846
11/2024,999,5.1.01.03.000004,47.97017
11/2024,999,5.1.01.03.000006,3.995
11/2024,999,5.1.01.03.000008,5.16983
11/2024,999,5.1.01.03.000009,154.36621
11/2024,999,5.1.01.03.000010,94.08933
11/2024,999,5.1.01.03.000012,0.0
11/2024,999,5.1.01.03.000013,0.0
11/2024,999,5.1.01.03.000014,0.0
11/2024,999,5.1.01.04.000001,0.0
11/2024,999,5.1.01.04.000002,0.12314
11/2024,999,5.1.01.04.000003,0.0
11/2024,999,5.1.01.04.000004,241.02909
11/2024,999,5.1.01.05.000001,51.52761
11/2024,999,5.1.01.05.000002,1.41035
11/2024,999,5.1.01.05.000003,1.72026
11/2024,999,5.1.01.05.000004,9.70517
11/2024,999,5.1.01.05.000005,4.84038
11/2024,999,5.1.01.05.000006,69.87469
11/2024,999,5.1.01.05.000007,3602.91542
11/2024,999,5.1.01.05.000009,2.02933
11/2024,999,5.1.01.06.000001,300.7869
11/2024,999,5.1.01.06.000002,0.0
11/2024,999,5.1.01.06.000003,0.0
11/2024,999,5.1.01.06.000004,163.19499
11/2024,999,5.1.01.06.000005,0.0
11/2024,999,5.1.01.06.000006,182.8061
11/2024,999,5.1.01.06.000008,0.0
11/2024,999,5.1.01.07.000001,0.0
11/2024,999,5.1.01.07.000002,0.0
11/2024,999,5.1.01.07.000003,0.0
11/2024,999,5.1.01.07.000004,0.0
11/2024,999,5.1.01.07.000005,6.75836
11/2024,999,5.1.01.07.000007,0.0
11/2024,999,5.1.01.07.000008,0.0
11/2024,999,5.1.01.07.000010,216.33702
11/2024,999,5.1.01.07.000014,0.0
11/2024,999,5.1.01.07.000015,3.96
11/2024,999,5.1.01.07.000020,0.0
11/2024,999,5.1.01.07.000021,2.1124
11/2024,999,5.1.01.08.000001,6.87679
11/2024,999,5.1.01.08.000002,1.59
11/2024,999,5.1.01.08.000003,0.0
11/2024,999,5.1.01.08.000004,12.0855
11/2024,999,5.1.01.08.000005,13591.47738
11/2024,999,5.1.01.09.000001,0.0
11/2024,999,5.1.01.09.000003,41.4028
11/2024,999,5.1.01.09.000005,0.0
11/2024,999,5.1.01.09.000008,1.36455
11/2024,999,5.1.01.10.000002,0.0
11/2024,999,5.1.01.10.000003,0.0
11/2024,999,5.1.01.10.000004,0.0
11/2024,999,5.1.01.11.000001,6.17541
11/2024,999,5.1.01.11.000003,0.0
11/2024,999,5.1.01.11.000004,0.0
11/2024,999,5.1.01.11.000006,68.02426
11/2024,999,5.1.01.11.000007,28.18697
11/2024,999,5.1.01.11.000008,12.10185
11/2024,999,5.1.01.11.000010,38.96846
11/2024,999,5.1.01.11.000012,0.0
11/2024,999,5.1.01.11.000013,0.0
11/2024,999,5.1.01.11.000014,0.0
11/2024,999,5.1.01.11.000015,0.0
11/2024,999,5.1.01.11.000021,0.0
11/2024,999,5.1.01.11.000022,0.0
11/2024,999,5.1.01.11.000025,0.0
11/2024,999,5.1.01.11.000026,0.0
11/2024,999,5.1.01.11.000027,0.62445
11/2024,999,5.1.01.11.000031,0.0
11/2024,999,5.1.01.12.000003,0.0
11/2024,999,5.1.01.12.000008,0.0
11/2024,999,5.1.01.12.000009,0.0
11/2024,999,5.1.01.12.000019,0.0
11/2024,999,5.1.01.13.000001,18.04195
11/2024,999,5.1.01.14.000001,0.0
11/2024,999,5.1.01.14.000002,0.0
11/2024,999,5.1.01.14.000003,905.50032
11/2024,999,5.1.02.01.000006,0.0
